Wavelength (nm) - Plot 0,Intensity (AU) - Plot 0
1468,310.89
1469,311.185
1470,309.4
1471,310.815
1472,310.66
1473,310.75
1474,309.775
1475,310.65
1476,309.885
1477,310.41
1478,310.945
1479,310.92
1480,310.225
1481,309.72
1482,311.165
1483,310.335
1484,310.725
1485,310.805
1486,310.385
1487,310.545
1488,310.325
1489,309.84
1490,309.94
1491,309.355
1492,310.85
1493,310.86
1494,309.895
1495,309.62
1496,309.46
1497,309.915
1498,308.79
1499,308.665
1500,309.94
1501,310.12
1502,309.41
1503,308.895
1504,309.15
1505,307.855
1506,308.73
1507,310.115
1508,309.375
1509,308.89
1510,309.035
1511,309.555
1512,308.86
1513,308.8
1514,308.9
1515,309.035
1516,308.485
1517,309.26
1518,309.4
1519,309.8
1520,308.39
1521,309.08
1522,308.545
1523,307.73
1524,309.015
1525,308.685
1526,310.285
1527,309.925
1528,309.435
1529,309.885
1530,309.07
1531,309.9
1532,309.745
1533,309.535
1534,310.135
1535,309.295
1536,309.33
1537,310.255
1538,309.945
1539,309.875
1540,310.105
1541,309.445
1542,309.785
1543,309.23
1544,308.575
1545,309.56
1546,308.98
1547,309.19
1548,309.085
1549,308.925
1550,309.095
1551,309.245
1552,308.955
1553,309.975
1554,308.775
1555,309.59
1556,309.37
1557,309.17
1558,308.81
1559,309.585
1560,308.31
1561,309.16
1562,308.825
1563,308.05
1564,308.54
1565,308.82
1566,308.735
1567,307.66
1568,308.43
1569,308.675
1570,308.36
1571,308.5
1572,307.7
1573,307.61
1574,308.765
1575,308.715
1576,308.02
1577,307.69
1578,308.15
1579,307.985
1580,307.87
1581,308.265
1582,308.175
1583,307.99
1584,308.345
1585,308.485
1586,307.24
1587,308.495
1588,307.575
1589,307.91
1590,308.165
1591,307.825
1592,307.945
1593,308.165
1594,308.31
1595,308.655
1596,307.945
1597,308.18
1598,308.395
1599,308.515
1600,308.735
