Wavelength (nm) - Plot 0,Intensity (AU) - Plot 0
1056,325.84
1057,328.19
1058,328.22
1059,328.065
1060,329.42
1061,329.475
1062,328.935
1063,328.415
1064,328.105
1065,328.915
1066,328.995
1067,329.73
1068,329.335
1069,329.295
1070,330.27
1071,328.485
1072,328.695
1073,329.38
1074,329.415
1075,330.475
1076,328.775
1077,328.175
1078,328.385
1079,327.37
1080,327.185
1081,328.55
1082,327.585
1083,327.815
1084,328.24
1085,326.865
1086,326.08
1087,326.82
1088,327.41
1089,327.565
1090,326.985
1091,326.74
1092,326.04
1093,325.5
1094,326.5
1095,326.99
1096,325.94
1097,326.48
1098,326.32
1099,327.095
1100,325.825
1101,326.42
1102,325.445
1103,326.9
1104,326.57
1105,326.77
1106,326.08
1107,326.42
1108,326.32
1109,326.475
1110,325.4
1111,327.605
1112,326.855
1113,327.095
1114,327.375
1115,327.015
1116,326.37
1117,327.61
1118,327.205
1119,328.405
1120,326.51
1121,328.105
1122,326.48
1123,326.835
1124,326.245
1125,327.09
1126,325.68
1127,327.56
1128,326.96
1129,325.81
1130,326.26
1131,325.125
1132,325.625
1133,325.94
1134,324.5
1135,325.595
1136,325.98
1137,325.51
1138,323.985
1139,324.965
1140,324.5
1141,324.97
1142,324.385
1143,324.97
1144,324.615
1145,324.325
1146,323.915
1147,325.05
1148,325.43
1149,325.68
1150,325.42
1151,325.13
1152,325.36
1153,325.36
1154,325.44
1155,326.38
1156,326.13
1157,326.33
1158,325.69
1159,326.235
1160,325.32
1161,325.02
1162,324.625
1163,325.415
1164,324.805
1165,325.93
1166,324.615
1167,325.12
1168,323.315
1169,324.74
1170,323
1171,324.78
1172,324.365
1173,324.095
1174,322.9
1175,323.315
1176,323.275
1177,323.23
1178,323.285
1179,324.05
1180,323.48
1181,323.585
1182,323.17
1183,323.04
1184,322.915
1185,323.835
1186,323.35
1187,323.595
1188,323.255
1189,324.31
1190,323.72
1191,323.865
1192,324.09
1193,324.545
1194,324
1195,325.435
1196,323.755
1197,324.72
1198,323.935
1199,325.34
1200,324.22
1201,325
1202,324.345
1203,324.285
1204,324.135
1205,323.5
1206,323.94
1207,324.245
1208,323.345
1209,324.05
1210,322.98
1211,323.655
1212,321.85
1213,322.205
1214,322.71
1215,322.59
1216,322.575
1217,323.265
1218,321.545
1219,322.83
1220,321.165
1221,322.04
1222,321.53
1223,322.595
1224,322.33
1225,322.755
1226,321.775
1227,321.95
1228,322.51
1229,322.275
1230,322.705
1231,324.425
1232,322.93
1233,322.94
1234,323.71
1235,323.39
1236,322.365
1237,323.315
1238,323.425
1239,323.99
1240,323.28
1241,323.59
1242,322.005
1243,322.88
1244,322.58
1245,322.9
1246,322.295
1247,322.515
1248,321.97
1249,322.305
1250,321.31
1251,321.57
1252,321.425
1253,321.875
1254,321.95
1255,322.05
1256,321.155
1257,320.635
1258,320.245
1259,321.205
1260,320.405
1261,321.755
1262,321.045
1263,320.9
1264,320.51
1265,320.895
1266,320.695
1267,321.705
1268,322.345
1269,322.09
1270,321.75
1271,320.93
1272,320.63
1273,321.335
1274,321.88
1275,321.83
1276,322.035
1277,322.97
1278,321.535
1279,322.02
1280,321.04
1281,321.965
1282,321.96
1283,322.615
1284,321.575
1285,322.18
1286,321.025
1287,320.615
1288,320.82
1289,320.92
1290,320.565
1291,321.53
1292,321.465
1293,321.13
1294,319.645
1295,321.46
1296,319.785
1297,321.155
1298,319.485
1299,321.025
1300,320.01
1301,319.38
1302,320.085
1303,319.55
1304,319.58
1305,320.79
1306,320.15
1307,320.885
1308,320.54
1309,320.64
1310,319.89
1311,320.34
1312,320.33
1313,322.075
1314,320.285
1315,320.595
1316,320.745
1317,320.23
1318,319.65
1319,321.25
1320,320.955
1321,321.89
1322,319.91
1323,320.13
1324,319.65
1325,319.36
1326,319.165
1327,320.84
1328,319.905
1329,320.415
1330,318.67
1331,318.665
1332,318.665
1333,318.77
1334,319.17
1335,319.21
1336,318.525
1337,318.925
1338,318
1339,317.915
1340,318.455
1341,319.005
1342,319.235
1343,318.62
1344,318.815
1345,319.83
1346,318.145
1347,319.315
1348,319.765
1349,320.325
1350,320.725
1351,320.09
1352,318.63
1353,320.33
1354,318.755
1355,319.405
1356,320.575
1357,320.095
1358,320.09
1359,320.52
1360,319.655
1361,319.42
1362,317.84
1363,318.345
1364,318.345
1365,318.735
1366,318.65
1367,317.87
1368,317.565
1369,317.93
1370,316.925
1371,317.47
1372,317.57
1373,317.91
1374,317.585
1375,317.19
1376,317.28
1377,317.345
1378,316.935
1379,318.5
1380,317.9
1381,318.6
1382,317.625
1383,317.42
1384,318.035
1385,317.465
1386,317.745
1387,317.525
1388,319.01
1389,318.535
1390,317.925
1391,318.395
1392,318.35
1393,318.185
1394,318.465
1395,319.225
1396,317.815
1397,318.46
1398,317.825
1399,317.405
1400,316.855
1401,318.18
1402,317.84
1403,318.41
1404,316.77
1405,317.115
1406,316.31
1407,315.635
1408,316.675
1409,316.635
1410,316.535
1411,316.675
1412,315.49
1413,316.205
1414,316.135
1415,315.935
1416,316.475
1417,317.18
1418,315.675
1419,316.355
1420,316.19
1421,316.135
1422,315.9
1423,316.71
1424,316.62
1425,317.805
1426,317.295
1427,317.99
1428,317.43
1429,317.425
1430,316.89
1431,317.405
1432,316.985
1433,318.85
1434,316.785
1435,317.695
1436,316.36
1437,317.6
1438,317.24
1439,318.065
1440,316.855
1441,316.925
1442,316.48
1443,316.53
1444,315.455
1445,316.985
1446,316.075
1447,316.53
1448,315.285
1449,315.3
1450,314.635
1451,314.52
1452,315.295
1453,315.105
1454,315.675
1455,315.775
1456,314.16
1457,315.075
1458,314.645
1459,314.88
1460,313.775
1461,314.825
1462,315.835
1463,316.125
1464,315.525
1465,314.925
1466,314.945
1467,315.525
1468,315.06
1469,315.3
1470,316.34
1471,316.21
1472,315.605
1473,316.49
1474,315.05
1475,316.55
1476,315.255
1477,316.98
1478,315.885
1479,316.95
1480,315.4
1481,314.69
1482,314.54
1483,315.49
1484,316.25
1485,315.895
1486,315.475
1487,315.545
1488,314.505
1489,314.88
1490,314.97
1491,315.815
1492,315.845
1493,315.055
1494,314.545
1495,314.635
1496,314.175
1497,314.395
1498,313.55
1499,315.645
1500,314.56
1501,314.04
1502,313.835
1503,312.625
1504,313.325
1505,314
1506,313.11
1507,313.745
1508,314.185
1509,314.015
1510,313.185
1511,313.455
1512,313.215
1513,313.72
1514,313.775
1515,314.2
1516,314.015
1517,312.85
1518,313.33
1519,312.91
1520,313.44
1521,314.77
1522,314.105
1523,314.2
1524,313.29
1525,313.83
1526,313.39
1527,314.06
1528,313.645
1529,315.295
1530,314.675
1531,314.87
1532,313.77
1533,314.12
1534,314.04
1535,314.465
1536,314.695
1537,315.84
1538,314.125
1539,314.49
1540,312.85
1541,314.335
1542,313.46
1543,314.32
1544,314.51
1545,315.46
1546,313.38
1547,314.425
1548,313.535
1549,313.125
1550,314.01
1551,314.165
1552,314.25
1553,314.655
1554,313.19
1555,313.72
1556,313.01
1557,313.59
1558,313.09
1559,313.915
1560,312.54
1561,313.44
1562,312.465
1563,312.3
1564,312.335
1565,313.985
1566,312.95
1567,313.83
1568,313.175
1569,313.345
1570,312.09
1571,312.83
1572,312.59
1573,313.67
1574,312.98
1575,312.2
1576,312.035
1577,311.705
1578,311.195
1579,312.245
1580,312.085
1581,312.695
1582,312.34
1583,312.205
1584,312.13
1585,311.935
1586,310.805
1587,312.06
1588,312.32
1589,312.885
1590,311.955
1591,311.815
1592,311.09
1593,311.49
1594,311.21
1595,312.22
1596,311.42
1597,312.305
1598,311.8
1599,311.505
1600,310.83
