Wavelength (nm) - Plot 0,Intensity (AU) - Plot 0
1558,319.42
1559,319.825
1560,318.895
1561,319.27
1562,319.37
1563,318.575
1564,319.12
1565,319.12
1566,318.945
1567,318.24
1568,318.38
1569,318.435
1570,317.63
1571,317.79
1572,318.105
1573,317.43
1574,318.06
1575,317.495
1576,318.18
1577,317.78
1578,317.67
1579,316.555
1580,317.245
1581,318.435
1582,317.435
1583,318.27
1584,318.225
1585,317.875
1586,317.565
1587,317.825
1588,316.3
1589,317.38
1590,316.51
1591,317.055
1592,317.14
1593,317.045
1594,316.18
1595,316.945
1596,316.865
1597,316.2
1598,316.9
1599,316.29
1600,316.685
