Wavelength (nm) - Plot 0,Intensity (AU) - Plot 0
1375,445
1376,443.91
1377,444.595
1378,444.205
1379,445.78
1380,444.53
1381,445.86
1382,446.07
1383,447.23
1384,447.495
1385,449.245
1386,449.345
1387,450.05
1388,450.39
1389,451.775
1390,452.43
1391,454.08
1392,452.34
1393,453.76
1394,453.01
1395,453.955
1396,451.965
1397,452.11
1398,452.145
1399,449.175
1400,448.7
1401,449.17
1402,447.545
1403,445.725
1404,443.705
1405,441.855
1406,439.8
1407,438.995
1408,436.75
1409,436.215
1410,433.74
1411,433.25
1412,430.83
1413,430.665
1414,429.03
1415,430.76
1416,430.445
1417,431.615
1418,430.28
1419,431.325
1420,432.48
1421,435.06
1422,436.84
1423,438.25
1424,439.165
1425,442.49
1426,442.625
1427,443.935
1428,445.275
1429,446.765
1430,446.305
1431,446.11
1432,445.985
1433,446.58
1434,444.735
1435,444.755
1436,443.25
1437,442.585
1438,440.61
1439,439.9
1440,438.16
1441,436.695
1442,434.995
1443,434.21
1444,432.76
1445,430.755
1446,429.45
1447,427.725
1448,426.15
1449,425.33
1450,423.715
1451,421.87
1452,421.37
1453,421.46
1454,421.12
1455,418.96
1456,417.77
1457,417.89
1458,418.255
1459,419.945
1460,420.02
1461,420.915
1462,420.365
1463,421.245
1464,422.485
1465,425.23
1466,426.43
1467,428.33
1468,428.145
1469,430.445
1470,431.34
1471,431.17
1472,431.245
1473,432.205
1474,431.26
1475,432.74
1476,432.64
1477,432.975
1478,432.74
1479,432.435
1480,430.915
1481,430
1482,428.64
1483,428.445
1484,427.02
1485,428.07
1486,425.595
1487,424.22
1488,422.145
1489,422.05
1490,421.795
1491,421.96
1492,419.57
1493,418.355
1494,417.165
1495,416.635
1496,413.41
1497,414.665
1498,412.56
1499,410.64
1500,410.66
1501,410
1502,409.16
1503,408.12
1504,408.145
1505,407.59
1506,407.13
1507,407.645
1508,406.865
1509,407.085
1510,407.205
1511,408.86
1512,407.645
1513,410.17
1514,407.845
1515,409.375
1516,409.36
1517,409.415
1518,410.075
1519,410.665
1520,410.55
1521,411.795
1522,412.975
1523,412.675
1524,412.62
1525,413.2
1526,414.05
1527,415.135
1528,414.745
1529,416.435
1530,416.48
1531,417.655
1532,417.445
1533,417.225
1534,417.025
1535,416.69
1536,416.145
1537,416.83
1538,415.825
1539,416.39
1540,416.705
1541,416.605
1542,415.8
1543,415.72
1544,414.685
1545,415.13
1546,414.055
1547,413.265
1548,412.78
1549,411.345
1550,411.97
1551,411.695
1552,409.495
1553,409.625
1554,407.315
1555,407.655
1556,406.13
1557,406.145
1558,404.635
1559,405.045
1560,403.505
1561,402.5
1562,401.095
1563,401.635
1564,400.285
1565,400.44
1566,400.28
1567,399.435
1568,398.73
1569,397.81
1570,396.93
1571,397.585
1572,396.535
1573,395.945
1574,394.745
1575,394.94
1576,393.405
1577,393.675
1578,392.71
1579,394.355
1580,393.15
1581,394.785
1582,394.16
1583,393.77
1584,392.685
1585,392.805
1586,392.09
1587,394.005
1588,393
1589,392.94
1590,392.58
1591,392.965
1592,391.5
1593,391.45
1594,391.355
1595,392.96
1596,391.775
1597,391.245
1598,390.805
1599,390.75
1600,390.375
