Wavelength (nm) - Plot 0,Intensity (AU) - Plot 0
1056,546.29
1057,548.235
1058,548.205
1059,549.935
1060,551.1
1061,552.355
1062,553.5
1063,553.605
1064,554.51
1065,556.46
1066,554.26
1067,554.93
1068,554.185
1069,555.15
1070,553.29
1071,552.415
1072,551.255
1073,551.59
1074,548.875
1075,547.63
1076,546.68
1077,544.205
1078,544.17
1079,541.56
1080,540.75
1081,539.205
1082,538.085
1083,536.525
1084,535.265
1085,533.26
1086,532.85
1087,531.675
1088,529.12
1089,528.96
1090,526.975
1091,527.325
1092,525.305
1093,526.62
1094,524.86
1095,526.065
1096,524.49
1097,524.77
1098,523.79
1099,524.71
1100,525.37
1101,523.78
1102,522.35
1103,523.67
1104,523.095
1105,521.735
1106,522.69
1107,524.285
1108,524.115
1109,525.005
1110,525.355
1111,527.61
1112,526.495
1113,528.405
1114,529.275
1115,529.075
1116,529.495
1117,531.96
1118,532.325
1119,532.19
1120,530.65
1121,531.15
1122,530.685
1123,529.37
1124,527.6
1125,526.385
1126,525.34
1127,524.625
1128,521.47
1129,522.075
1130,518.115
1131,517.63
1132,515.185
1133,514.8
1134,513.69
1135,513.71
1136,512.32
1137,511.62
1138,509.145
1139,509.425
1140,509.53
1141,508.545
1142,511.015
1143,510.9
1144,510.34
1145,512.33
1146,510.415
1147,514.865
1148,515.555
1149,517.02
1150,517.595
1151,518.365
1152,519.3
1153,519.59
1154,519.1
1155,520.125
1156,520.37
1157,519.915
1158,520.365
1159,520.07
1160,517.64
1161,517.765
1162,516.195
1163,515.94
1164,515.555
1165,514.16
1166,512.97
1167,511.595
1168,508.885
1169,508.245
1170,505.935
1171,505.675
1172,503.525
1173,503.52
1174,502.885
1175,500.775
1176,499.305
1177,498.145
1178,496.135
1179,496.18
1180,494.235
1181,493.095
1182,493.51
1183,493.575
1184,492.585
1185,495.34
1186,495.285
1187,497.28
1188,497.58
1189,499.435
1190,499.695
1191,502.03
1192,503.855
1193,504.135
1194,506.06
1195,507.3
1196,507.735
1197,509.43
1198,509.175
1199,508.885
1200,508.515
1201,510.06
1202,508.06
1203,508.355
1204,507.365
1205,506.615
1206,505.855
1207,503.095
1208,500.84
1209,500.445
1210,498.685
1211,498.16
1212,495.89
1213,493.575
1214,492.29
1215,491.08
1216,488.9
1217,487.17
1218,486.46
1219,485.725
1220,485.32
1221,484.65
1222,485.26
1223,486.725
1224,486.41
1225,487.005
1226,487.795
1227,489.97
1228,490.895
1229,492.115
1230,491.085
1231,494.255
1232,495.12
1233,495.1
1234,495.755
1235,497.63
1236,496.705
1237,497.42
1238,497.57
1239,497.59
1240,496.075
1241,496.295
1242,495.415
1243,493.305
1244,493.1
1245,491.46
1246,490.235
1247,489.515
1248,487.605
1249,486.575
1250,483.625
1251,483.685
1252,482.865
1253,481.445
1254,480.01
1255,477.425
1256,478.055
1257,476.015
1258,474.86
1259,474.205
1260,474.76
1261,472.92
1262,472.575
1263,473.515
1264,472.6
1265,472.95
1266,474.1
1267,475.33
1268,474.85
1269,474.34
1270,477.385
1271,477.16
1272,477.66
1273,480.125
1274,480.58
1275,480.75
1276,482.675
1277,484.435
1278,485.195
1279,485.08
1280,485.805
1281,486.085
1282,484.56
1283,485.955
1284,484.815
1285,483.905
1286,482.075
1287,482.21
1288,480.165
1289,479.14
1290,476.63
1291,476.915
1292,474.8
1293,474.46
1294,471.93
1295,470.735
1296,468.035
1297,468.04
1298,466.205
1299,465.6
1300,464.76
1301,465.225
1302,465.095
